,date_mesure,Teau,id_sonde
542,2015-12,9.495693548387097,828
543,2015-12,9.913583333333332,830
544,2016-01,6.605564516129031,104
545,2016-01,7.774701612903226,109
546,2016-01,8.045817204301077,771
547,2016-01,7.949725806451613,813
548,2016-01,7.756787634408601,815
549,2016-01,7.843967741935484,816
550,2016-01,7.082198924731182,817
551,2016-01,7.254462365591399,818
552,2016-01,7.046112903225807,819
553,2016-01,7.612091397849462,820
554,2016-01,7.566411290322581,821
555,2016-01,7.648155913978496,823
556,2016-01,7.719225806451614,824
557,2016-01,8.360739247311827,825
558,2016-01,7.379043010752687,827
559,2016-01,7.138432795698925,828
560,2016-01,7.838000000000002,830
561,2016-02,6.795186781609194,104
562,2016-02,8.052813218390803,109
563,2016-02,8.240945402298852,771
564,2016-02,7.973410919540231,813
565,2016-02,8.047841954022989,815
566,2016-02,8.229045977011491,816
567,2016-02,7.50412931034483,817
568,2016-02,7.603721264367817,818
569,2016-02,7.541543103448277,819
570,2016-02,8.110316091954022,820
571,2016-02,8.184649425287358,821
572,2016-02,8.146488505747126,823
573,2016-02,8.268333333333333,824
574,2016-02,7.621155172413794,825
575,2016-02,7.651152298850574,827
576,2016-02,7.558454022988506,828
577,2016-02,7.955807471264367,830
578,2016-03,6.598384408602151,104
579,2016-03,7.633763440860214,109
580,2016-03,7.75575,771
581,2016-03,7.5236827956989245,813
582,2016-03,7.74386559139785,815
583,2016-03,8.100470430107526,816
584,2016-03,7.672397849462365,817
585,2016-03,7.721948924731183,818
586,2016-03,7.703341397849464,819
587,2016-03,8.149158602150536,820
588,2016-03,8.075841397849462,821
589,2016-03,8.201177419354838,823
590,2016-03,8.39327688172043,824
591,2016-03,7.442333333333332,825
592,2016-03,7.9358145161290325,827
593,2016-03,7.864709677419357,828
594,2016-03,8.47231182795699,830
595,2016-04,9.102255555555555,104
596,2016-04,9.163405555555553,109
597,2016-04,9.186097222222225,771
598,2016-04,9.198480555555555,813
599,2016-04,9.658774999999999,815
600,2016-04,10.047355555555553,816
601,2016-04,10.39926944444444,817
602,2016-04,10.480955555555555,818
603,2016-04,10.557441666666668,819
604,2016-04,10.785686111111115,820
605,2016-04,10.329858333333334,821
606,2016-04,10.816719444444447,823
607,2016-04,10.341438888888888,824
608,2016-04,9.149491666666668,825
609,2016-04,10.083158333333335,827
610,2016-04,10.214722222222226,828
611,2016-04,10.81336388888889,830
612,2016-05,12.253405913978495,104
613,2016-05,11.303623655913983,109
614,2016-05,12.054865591397851,771
615,2016-05,12.495268817204302,813
616,2016-05,13.242311827956991,815
617,2016-05,13.501416666666666,816
618,2016-05,14.171376344086019,817
619,2016-05,14.532663978494622,818
620,2016-05,14.865760752688177,819
621,2016-05,14.138327956989244,820
622,2016-05,13.505720430107528,821
623,2016-05,14.170903225806452,823
624,2016-05,13.839389784946233,824
625,2016-05,11.20923924731183,825
626,2016-05,12.757526881720427,827
627,2016-05,13.198330645161295,828
628,2016-05,13.994239247311826,830
629,2016-06,14.327272222222224,104
630,2016-06,13.485558333333335,109
631,2016-06,13.853138888888887,771
632,2016-06,14.461575000000003,813
633,2016-06,15.039580555555558,815
634,2016-06,15.285855555555555,816
635,2016-06,16.602588888888885,817
636,2016-06,17.013180555555554,818
637,2016-06,17.51949722222222,819
638,2016-06,16.59113055555556,820
639,2016-06,16.10298611111111,821
640,2016-06,16.600716666666667,823
641,2016-06,15.82398611111111,824
642,2016-06,12.820686111111112,825
643,2016-06,14.08766111111111,827
644,2016-06,14.649258333333332,828
645,2016-06,15.38931944444444,830
646,2016-07,15.749534946236556,104
647,2016-07,14.77060752688172,109
